Date,Time,Quantity of Steps,Weekday,Moment of the day
12/9/2020,12:07:25 AM,48,Wednesday,Morning
12/9/2020,12:07:25 AM,83,Wednesday,Morning
12/9/2020,12:07:25 AM,58,Wednesday,Morning
12/10/2020,7:58:53 AM,62,Thursday,Morning
12/10/2020,7:58:53 AM,66,Thursday,Morning
12/10/2020,7:58:53 AM,65,Thursday,Morning
12/10/2020,7:58:53 AM,74,Thursday,Morning
12/10/2020,7:58:53 AM,71,Thursday,Morning
12/10/2020,7:58:53 AM,66,Thursday,Morning
12/10/2020,7:58:53 AM,47,Thursday,Morning
12/10/2020,7:58:53 AM,77,Thursday,Morning
12/10/2020,7:58:53 AM,50,Thursday,Morning
12/10/2020,7:58:53 AM,60,Thursday,Morning
12/10/2020,7:58:53 AM,53,Thursday,Morning
12/10/2020,11:54:11 PM,73,Thursday,Night
12/10/2020,11:54:11 PM,64,Thursday,Night
12/10/2020,11:54:11 PM,70,Thursday,Night
12/10/2020,11:54:11 PM,98,Thursday,Night
12/10/2020,11:54:11 PM,67,Thursday,Night
12/10/2020,11:54:11 PM,43,Thursday,Night
12/10/2020,11:54:11 PM,64,Thursday,Night
12/10/2020,11:54:11 PM,62,Thursday,Night
12/10/2020,11:54:11 PM,69,Thursday,Night
12/10/2020,11:54:11 PM,68,Thursday,Night
12/10/2020,11:54:11 PM,70,Thursday,Night
12/10/2020,11:54:11 PM,69,Thursday,Night
12/10/2020,11:54:11 PM,69,Thursday,Night
12/10/2020,11:54:11 PM,91,Thursday,Night
12/10/2020,11:54:11 PM,72,Thursday,Night
12/10/2020,11:54:11 PM,63,Thursday,Night
12/10/2020,11:54:11 PM,68,Thursday,Night
12/10/2020,11:54:11 PM,64,Thursday,Night
12/10/2020,11:54:11 PM,67,Thursday,Night
12/10/2020,11:54:11 PM,49,Thursday,Night
12/10/2020,11:54:11 PM,60,Thursday,Night
12/10/2020,11:54:11 PM,83,Thursday,Night
12/10/2020,11:54:11 PM,83,Thursday,Night
12/10/2020,11:54:11 PM,84,Thursday,Night
12/10/2020,11:54:11 PM,68,Thursday,Night
12/10/2020,11:54:11 PM,53,Thursday,Night
12/10/2020,11:54:11 PM,52,Thursday,Night
12/10/2020,11:54:11 PM,73,Thursday,Night
12/10/2020,11:54:11 PM,80,Thursday,Night
12/10/2020,11:54:11 PM,75,Thursday,Night
12/10/2020,11:54:11 PM,79,Thursday,Night
12/10/2020,11:54:11 PM,83,Thursday,Night
12/10/2020,11:54:11 PM,78,Thursday,Night
12/10/2020,11:54:11 PM,63,Thursday,Night
12/11/2020,10:08:03 PM,68,Friday,Night
12/11/2020,10:08:03 PM,69,Friday,Night
12/11/2020,10:08:03 PM,69,Friday,Night
12/11/2020,10:08:03 PM,66,Friday,Night
12/11/2020,10:08:03 PM,73,Friday,Night
12/11/2020,10:08:03 PM,70,Friday,Night
12/11/2020,10:08:03 PM,66,Friday,Night
12/11/2020,10:08:03 PM,59,Friday,Night
12/11/2020,10:08:03 PM,62,Friday,Night
12/11/2020,10:08:03 PM,62,Friday,Night
12/11/2020,10:08:03 PM,82,Friday,Night
12/11/2020,10:08:03 PM,55,Friday,Night
12/11/2020,10:08:03 PM,72,Friday,Night
12/11/2020,10:08:03 PM,70,Friday,Night
12/11/2020,10:08:03 PM,58,Friday,Night
12/11/2020,10:08:03 PM,63,Friday,Night
12/11/2020,10:08:03 PM,61,Friday,Night
12/12/2020,2:07:02 AM,51,Saturday,Morning
12/12/2020,2:07:02 AM,53,Saturday,Morning
12/12/2020,2:07:02 AM,54,Saturday,Morning
12/12/2020,2:07:02 AM,80,Saturday,Morning
12/13/2020,10:35:53 AM,53,Sunday,Morning
12/13/2020,10:35:53 AM,41,Sunday,Morning
12/13/2020,10:35:53 AM,63,Sunday,Morning
12/13/2020,10:35:53 AM,61,Sunday,Morning
12/13/2020,10:35:53 AM,64,Sunday,Morning
12/13/2020,10:35:53 AM,54,Sunday,Morning
12/13/2020,10:35:53 AM,54,Sunday,Morning
12/13/2020,10:35:53 AM,54,Sunday,Morning
12/13/2020,10:35:53 AM,54,Sunday,Morning
12/13/2020,10:35:53 AM,61,Sunday,Morning
12/13/2020,10:35:53 AM,56,Sunday,Morning
12/13/2020,10:35:53 AM,59,Sunday,Morning
12/13/2020,10:35:53 AM,63,Sunday,Morning
12/13/2020,10:35:53 AM,50,Sunday,Morning
12/13/2020,10:35:53 AM,51,Sunday,Morning
12/13/2020,10:35:53 AM,59,Sunday,Morning
12/13/2020,10:35:53 AM,66,Sunday,Morning
12/13/2020,10:35:53 AM,50,Sunday,Morning
12/13/2020,10:35:53 AM,63,Sunday,Morning
12/13/2020,10:35:53 AM,53,Sunday,Morning
12/13/2020,10:35:53 AM,55,Sunday,Morning
12/13/2020,10:35:53 AM,53,Sunday,Morning
12/13/2020,10:35:53 AM,56,Sunday,Morning
12/13/2020,10:35:53 AM,53,Sunday,Morning
12/13/2020,10:35:53 AM,62,Sunday,Morning
12/13/2020,10:35:53 AM,61,Sunday,Morning
12/13/2020,10:35:53 AM,62,Sunday,Morning
12/13/2020,10:35:53 AM,73,Sunday,Morning
12/13/2020,11:40:56 AM,53,Sunday,Morning
12/13/2020,11:40:56 AM,50,Sunday,Morning
12/13/2020,11:58:24 PM,60,Sunday,Night
12/13/2020,11:58:24 PM,102,Sunday,Night
12/13/2020,11:58:24 PM,70,Sunday,Night
12/13/2020,11:58:24 PM,69,Sunday,Night
12/13/2020,11:58:24 PM,83,Sunday,Night
12/13/2020,11:58:24 PM,81,Sunday,Night
12/15/2020,7:10:27 AM,36,Tuesday,Morning
12/15/2020,7:10:27 AM,47,Tuesday,Morning
12/15/2020,7:10:27 AM,39,Tuesday,Morning
12/15/2020,7:10:27 AM,43,Tuesday,Morning
12/15/2020,7:10:27 AM,41,Tuesday,Morning
12/15/2020,7:10:27 AM,63,Tuesday,Morning
12/15/2020,7:10:27 AM,62,Tuesday,Morning
12/15/2020,7:10:27 AM,63,Tuesday,Morning
12/15/2020,7:10:27 AM,65,Tuesday,Morning
12/15/2020,7:10:27 AM,61,Tuesday,Morning
12/15/2020,7:10:27 AM,59,Tuesday,Morning
12/15/2020,7:10:27 AM,65,Tuesday,Morning
12/15/2020,7:10:27 AM,74,Tuesday,Morning
12/15/2020,7:10:27 AM,78,Tuesday,Morning
12/15/2020,7:10:27 AM,74,Tuesday,Morning
12/15/2020,7:10:27 AM,83,Tuesday,Morning
12/15/2020,7:10:27 AM,79,Tuesday,Morning
12/15/2020,7:10:27 AM,78,Tuesday,Morning
12/15/2020,7:10:27 AM,69,Tuesday,Morning
12/15/2020,7:10:27 AM,73,Tuesday,Morning
12/15/2020,7:10:27 AM,76,Tuesday,Morning
12/15/2020,7:10:27 AM,72,Tuesday,Morning
12/15/2020,7:10:27 AM,75,Tuesday,Morning
12/15/2020,7:10:27 AM,74,Tuesday,Morning
12/15/2020,7:10:27 AM,71,Tuesday,Morning
12/15/2020,7:10:27 AM,81,Tuesday,Morning
12/15/2020,7:10:27 AM,62,Tuesday,Morning
12/15/2020,7:10:27 AM,54,Tuesday,Morning
12/15/2020,7:10:27 AM,54,Tuesday,Morning
12/15/2020,6:07:22 PM,72,Tuesday,Evening
12/15/2020,6:07:22 PM,64,Tuesday,Evening
12/15/2020,6:07:22 PM,75,Tuesday,Evening
12/15/2020,6:07:22 PM,64,Tuesday,Evening
12/15/2020,6:07:22 PM,75,Tuesday,Evening
12/15/2020,6:07:22 PM,52,Tuesday,Evening
12/15/2020,6:07:22 PM,62,Tuesday,Evening
12/15/2020,6:07:22 PM,68,Tuesday,Evening
12/15/2020,6:07:22 PM,68,Tuesday,Evening
12/15/2020,6:07:22 PM,43,Tuesday,Evening
12/15/2020,6:07:22 PM,68,Tuesday,Evening
12/15/2020,6:07:22 PM,81,Tuesday,Evening
12/15/2020,7:35:31 PM,59,Tuesday,Evening
12/15/2020,7:35:31 PM,69,Tuesday,Evening
12/15/2020,7:35:31 PM,69,Tuesday,Evening
12/15/2020,7:35:31 PM,70,Tuesday,Evening
12/15/2020,7:35:31 PM,66,Tuesday,Evening
12/15/2020,7:35:31 PM,56,Tuesday,Evening
12/15/2020,7:35:31 PM,53,Tuesday,Evening
12/15/2020,7:35:31 PM,62,Tuesday,Evening
12/15/2020,7:35:31 PM,64,Tuesday,Evening
12/16/2020,7:04:17 AM,59,Wednesday,Morning
12/17/2020,12:49:13 AM,68,Thursday,Morning
12/17/2020,12:49:13 AM,62,Thursday,Morning
12/17/2020,12:49:13 AM,73,Thursday,Morning
12/17/2020,12:49:13 AM,75,Thursday,Morning
12/17/2020,12:49:13 AM,72,Thursday,Morning
12/17/2020,12:49:13 AM,72,Thursday,Morning
12/17/2020,12:49:13 AM,78,Thursday,Morning
12/17/2020,12:49:13 AM,62,Thursday,Morning
12/18/2020,12:00:57 AM,65,Friday,Morning
12/18/2020,12:00:57 AM,64,Friday,Morning
12/18/2020,12:00:57 AM,65,Friday,Morning
12/18/2020,12:00:57 AM,62,Friday,Morning
12/18/2020,12:00:57 AM,65,Friday,Morning
12/18/2020,12:00:57 AM,61,Friday,Morning
12/18/2020,12:00:57 AM,57,Friday,Morning
12/18/2020,12:00:57 AM,67,Friday,Morning
12/18/2020,12:00:57 AM,45,Friday,Morning
12/18/2020,12:00:57 AM,60,Friday,Morning
12/18/2020,12:00:57 AM,65,Friday,Morning
12/18/2020,12:00:57 AM,63,Friday,Morning
12/18/2020,12:00:57 AM,59,Friday,Morning
12/18/2020,12:00:57 AM,63,Friday,Morning
12/18/2020,12:00:57 AM,65,Friday,Morning
12/18/2020,12:00:57 AM,62,Friday,Morning
12/18/2020,12:00:57 AM,62,Friday,Morning
12/18/2020,12:00:57 AM,70,Friday,Morning
12/18/2020,12:00:57 AM,49,Friday,Morning
12/18/2020,12:00:57 AM,59,Friday,Morning
12/18/2020,12:00:57 AM,67,Friday,Morning
12/18/2020,12:00:57 AM,64,Friday,Morning
12/18/2020,12:00:57 AM,57,Friday,Morning
12/19/2020,11:23:14 PM,61,Saturday,Night
12/19/2020,11:23:14 PM,70,Saturday,Night
12/19/2020,11:23:14 PM,87,Saturday,Night
12/19/2020,11:23:14 PM,69,Saturday,Night
12/19/2020,11:23:14 PM,60,Saturday,Night
12/19/2020,11:23:14 PM,55,Saturday,Night
12/19/2020,11:23:14 PM,61,Saturday,Night
12/19/2020,11:23:14 PM,55,Saturday,Night
12/19/2020,11:23:14 PM,58,Saturday,Night
12/19/2020,11:23:14 PM,64,Saturday,Night
12/19/2020,11:23:14 PM,60,Saturday,Night
12/19/2020,11:23:14 PM,50,Saturday,Night
12/19/2020,11:23:14 PM,67,Saturday,Night
12/19/2020,11:23:14 PM,74,Saturday,Night
12/19/2020,11:23:14 PM,69,Saturday,Night
12/19/2020,11:23:14 PM,74,Saturday,Night
12/19/2020,11:23:14 PM,77,Saturday,Night
12/19/2020,11:23:14 PM,88,Saturday,Night
12/19/2020,11:23:14 PM,91,Saturday,Night
12/19/2020,11:23:14 PM,72,Saturday,Night
12/19/2020,11:23:14 PM,82,Saturday,Night
12/19/2020,11:23:14 PM,75,Saturday,Night
12/19/2020,11:23:14 PM,100,Saturday,Night
12/19/2020,11:23:14 PM,98,Saturday,Night
12/19/2020,11:23:14 PM,99,Saturday,Night
12/19/2020,11:23:14 PM,98,Saturday,Night
12/19/2020,11:23:14 PM,70,Saturday,Night
12/19/2020,11:23:14 PM,67,Saturday,Night
12/19/2020,11:23:14 PM,77,Saturday,Night
12/19/2020,11:23:14 PM,75,Saturday,Night
12/19/2020,11:23:14 PM,53,Saturday,Night
12/19/2020,11:23:14 PM,108,Saturday,Night
12/19/2020,11:23:14 PM,119,Saturday,Night
12/19/2020,11:23:14 PM,109,Saturday,Night
12/19/2020,11:23:14 PM,105,Saturday,Night
12/19/2020,11:23:14 PM,105,Saturday,Night
12/19/2020,11:23:14 PM,114,Saturday,Night
12/19/2020,11:23:14 PM,107,Saturday,Night
12/19/2020,11:23:14 PM,114,Saturday,Night
12/19/2020,11:23:14 PM,78,Saturday,Night
12/19/2020,11:23:14 PM,79,Saturday,Night
12/19/2020,11:23:14 PM,100,Saturday,Night
12/19/2020,11:23:14 PM,69,Saturday,Night
12/19/2020,11:23:14 PM,68,Saturday,Night
12/19/2020,11:23:14 PM,68,Saturday,Night
12/19/2020,11:23:14 PM,72,Saturday,Night
12/20/2020,6:24:34 PM,87,Sunday,Evening
12/20/2020,6:24:34 PM,68,Sunday,Evening
12/20/2020,6:24:34 PM,84,Sunday,Evening
12/20/2020,6:24:34 PM,74,Sunday,Evening
12/20/2020,6:24:34 PM,65,Sunday,Evening
12/20/2020,6:24:34 PM,56,Sunday,Evening
12/20/2020,6:24:34 PM,57,Sunday,Evening
12/20/2020,6:24:34 PM,82,Sunday,Evening
12/20/2020,6:24:34 PM,57,Sunday,Evening
12/20/2020,6:24:34 PM,59,Sunday,Evening
12/20/2020,6:24:34 PM,64,Sunday,Evening
12/20/2020,6:24:34 PM,57,Sunday,Evening
12/20/2020,6:24:34 PM,57,Sunday,Evening
12/20/2020,6:24:34 PM,53,Sunday,Evening
12/21/2020,12:19:52 AM,57,Monday,Morning
12/21/2020,12:19:52 AM,53,Monday,Morning
12/21/2020,12:19:52 AM,53,Monday,Morning
12/21/2020,12:19:52 AM,53,Monday,Morning
12/21/2020,12:19:52 AM,45,Monday,Morning
12/21/2020,12:19:52 AM,56,Monday,Morning
12/21/2020,12:19:52 AM,48,Monday,Morning
12/22/2020,10:11:30 AM,67,Tuesday,Morning
12/22/2020,10:11:30 AM,72,Tuesday,Morning
12/22/2020,10:11:30 AM,72,Tuesday,Morning
12/22/2020,10:11:30 AM,76,Tuesday,Morning
12/22/2020,10:11:30 AM,58,Tuesday,Morning
12/22/2020,10:11:30 AM,62,Tuesday,Morning
12/22/2020,10:11:30 AM,58,Tuesday,Morning
12/22/2020,10:11:30 AM,62,Tuesday,Morning
12/22/2020,10:11:30 AM,64,Tuesday,Morning
12/22/2020,10:11:30 AM,64,Tuesday,Morning
12/22/2020,10:11:30 AM,67,Tuesday,Morning
12/22/2020,10:11:30 AM,68,Tuesday,Morning
12/22/2020,10:11:30 AM,69,Tuesday,Morning
12/22/2020,10:11:30 AM,67,Tuesday,Morning
12/22/2020,10:11:30 AM,45,Tuesday,Morning
12/22/2020,10:11:30 AM,58,Tuesday,Morning
12/22/2020,10:11:30 AM,74,Tuesday,Morning
12/22/2020,10:11:30 AM,68,Tuesday,Morning
12/22/2020,10:11:30 AM,70,Tuesday,Morning
12/22/2020,10:11:30 AM,70,Tuesday,Morning
12/22/2020,10:11:30 AM,52,Tuesday,Morning
12/22/2020,10:11:30 AM,73,Tuesday,Morning
12/22/2020,10:11:30 AM,75,Tuesday,Morning
12/22/2020,10:11:30 AM,78,Tuesday,Morning
12/22/2020,10:11:30 AM,73,Tuesday,Morning
12/22/2020,10:11:30 AM,61,Tuesday,Morning
12/22/2020,10:11:30 AM,68,Tuesday,Morning
12/22/2020,10:11:30 AM,64,Tuesday,Morning
12/22/2020,10:11:30 AM,77,Tuesday,Morning
12/22/2020,10:11:30 AM,73,Tuesday,Morning
12/22/2020,10:11:30 AM,69,Tuesday,Morning
12/22/2020,10:11:30 AM,74,Tuesday,Morning
12/22/2020,10:11:30 AM,90,Tuesday,Morning
12/22/2020,10:11:30 AM,80,Tuesday,Morning
12/22/2020,10:11:30 AM,84,Tuesday,Morning
12/22/2020,10:11:30 AM,69,Tuesday,Morning
12/22/2020,10:11:30 AM,69,Tuesday,Morning
12/22/2020,10:11:30 AM,67,Tuesday,Morning
12/22/2020,10:11:30 AM,69,Tuesday,Morning
12/22/2020,10:11:30 AM,63,Tuesday,Morning
12/23/2020,9:46:13 AM,76,Wednesday,Morning
12/23/2020,9:46:13 AM,71,Wednesday,Morning
12/23/2020,9:46:13 AM,71,Wednesday,Morning
12/23/2020,9:46:13 AM,73,Wednesday,Morning
12/23/2020,9:46:13 AM,73,Wednesday,Morning
12/23/2020,9:46:13 AM,69,Wednesday,Morning
12/23/2020,9:46:13 AM,80,Wednesday,Morning
12/23/2020,9:46:13 AM,79,Wednesday,Morning
12/23/2020,9:46:13 AM,58,Wednesday,Morning
12/23/2020,9:46:13 AM,79,Wednesday,Morning
12/23/2020,9:46:13 AM,77,Wednesday,Morning
12/23/2020,9:46:13 AM,72,Wednesday,Morning
12/23/2020,9:46:13 AM,68,Wednesday,Morning
12/23/2020,9:46:13 AM,44,Wednesday,Morning
12/23/2020,9:46:13 AM,66,Wednesday,Morning
12/23/2020,9:46:13 AM,66,Wednesday,Morning
12/23/2020,9:46:13 AM,68,Wednesday,Morning
12/23/2020,9:46:13 AM,56,Wednesday,Morning
12/23/2020,9:46:13 AM,58,Wednesday,Morning
12/23/2020,9:46:13 AM,49,Wednesday,Morning
12/23/2020,9:46:13 AM,55,Wednesday,Morning
12/23/2020,9:46:13 AM,52,Wednesday,Morning
12/23/2020,9:46:13 AM,55,Wednesday,Morning
12/23/2020,9:46:13 AM,46,Wednesday,Morning
12/23/2020,9:46:13 AM,38,Wednesday,Morning
12/23/2020,9:46:13 AM,50,Wednesday,Morning
12/23/2020,9:46:13 AM,57,Wednesday,Morning
12/24/2020,9:20:15 AM,95,Thursday,Morning
12/24/2020,9:20:15 AM,78,Thursday,Morning
12/24/2020,9:20:15 AM,66,Thursday,Morning
12/24/2020,9:20:15 AM,58,Thursday,Morning
12/24/2020,9:20:15 AM,65,Thursday,Morning
12/24/2020,9:20:15 AM,57,Thursday,Morning
12/24/2020,9:20:15 AM,56,Thursday,Morning
12/24/2020,9:20:15 AM,60,Thursday,Morning
12/24/2020,9:20:15 AM,63,Thursday,Morning
12/24/2020,9:20:15 AM,65,Thursday,Morning
12/24/2020,9:20:15 AM,64,Thursday,Morning
12/24/2020,9:20:15 AM,62,Thursday,Morning
12/24/2020,9:20:15 AM,61,Thursday,Morning
12/24/2020,9:20:15 AM,51,Thursday,Morning
12/24/2020,9:20:15 AM,74,Thursday,Morning
12/24/2020,9:20:15 AM,46,Thursday,Morning
12/24/2020,9:20:15 AM,67,Thursday,Morning
12/24/2020,9:20:15 AM,48,Thursday,Morning
12/24/2020,9:20:15 AM,63,Thursday,Morning
12/24/2020,9:20:15 AM,56,Thursday,Morning
12/24/2020,9:20:15 AM,58,Thursday,Morning
12/24/2020,9:20:15 AM,61,Thursday,Morning
12/24/2020,9:20:15 AM,75,Thursday,Morning
12/24/2020,9:20:15 AM,67,Thursday,Morning
12/24/2020,9:20:15 AM,77,Thursday,Morning
12/24/2020,9:20:15 AM,59,Thursday,Morning
12/24/2020,9:20:15 AM,59,Thursday,Morning
12/24/2020,9:20:15 AM,63,Thursday,Morning
12/25/2020,4:01:42 AM,57,Friday,Morning
12/25/2020,4:01:42 AM,75,Friday,Morning
12/25/2020,4:01:42 AM,63,Friday,Morning
12/25/2020,4:01:42 AM,70,Friday,Morning
12/25/2020,4:01:42 AM,74,Friday,Morning
12/25/2020,4:01:42 AM,54,Friday,Morning
12/25/2020,4:01:42 AM,60,Friday,Morning
12/25/2020,4:01:42 AM,57,Friday,Morning
12/25/2020,4:01:42 AM,56,Friday,Morning
12/25/2020,4:01:42 AM,52,Friday,Morning
12/25/2020,4:01:42 AM,56,Friday,Morning
12/25/2020,4:01:42 AM,63,Friday,Morning
12/25/2020,4:01:42 AM,48,Friday,Morning
12/25/2020,4:01:42 AM,51,Friday,Morning
12/25/2020,4:01:42 AM,64,Friday,Morning
12/25/2020,4:01:42 AM,56,Friday,Morning
12/25/2020,4:01:42 AM,56,Friday,Morning
12/25/2020,4:01:42 AM,65,Friday,Morning
12/25/2020,4:01:42 AM,72,Friday,Morning
12/25/2020,4:01:42 AM,64,Friday,Morning
12/25/2020,4:01:42 AM,69,Friday,Morning
12/25/2020,4:01:42 AM,62,Friday,Morning
12/25/2020,4:01:42 AM,65,Friday,Morning
12/25/2020,4:01:42 AM,68,Friday,Morning
12/25/2020,4:01:42 AM,68,Friday,Morning
12/25/2020,4:01:42 AM,63,Friday,Morning
12/25/2020,4:01:42 AM,68,Friday,Morning
12/25/2020,4:01:42 AM,58,Friday,Morning
12/25/2020,4:01:42 AM,71,Friday,Morning
12/25/2020,4:01:42 AM,68,Friday,Morning
12/25/2020,4:01:42 AM,59,Friday,Morning
12/25/2020,4:01:42 AM,58,Friday,Morning
12/25/2020,4:01:42 AM,65,Friday,Morning
12/25/2020,4:01:42 AM,57,Friday,Morning
12/25/2020,4:01:42 AM,64,Friday,Morning
12/25/2020,4:01:42 AM,60,Friday,Morning
12/25/2020,11:39:08 PM,60,Friday,Night
12/25/2020,11:39:08 PM,54,Friday,Night
12/25/2020,11:39:08 PM,55,Friday,Night
12/25/2020,11:39:08 PM,58,Friday,Night
12/25/2020,11:39:08 PM,51,Friday,Night
12/25/2020,11:39:08 PM,50,Friday,Night
12/25/2020,11:39:08 PM,55,Friday,Night
12/25/2020,11:39:08 PM,54,Friday,Night
12/25/2020,11:39:08 PM,49,Friday,Night
12/25/2020,11:39:08 PM,54,Friday,Night
12/25/2020,11:39:08 PM,72,Friday,Night
12/25/2020,11:39:08 PM,73,Friday,Night
12/25/2020,11:39:08 PM,57,Friday,Night
12/25/2020,11:39:08 PM,73,Friday,Night
12/25/2020,11:39:08 PM,69,Friday,Night
12/25/2020,11:39:08 PM,53,Friday,Night
12/25/2020,11:39:08 PM,43,Friday,Night
12/26/2020,10:06:34 AM,58,Saturday,Morning
12/26/2020,10:06:34 AM,53,Saturday,Morning
12/26/2020,10:06:34 AM,52,Saturday,Morning
12/27/2020,1:42:13 AM,76,Sunday,Morning
12/27/2020,1:42:13 AM,49,Sunday,Morning
12/27/2020,1:42:13 AM,70,Sunday,Morning
12/27/2020,1:42:13 AM,60,Sunday,Morning
12/27/2020,1:42:13 AM,68,Sunday,Morning
12/27/2020,1:42:13 AM,61,Sunday,Morning
12/27/2020,1:42:13 AM,68,Sunday,Morning
12/27/2020,1:42:13 AM,73,Sunday,Morning
12/27/2020,1:42:13 AM,70,Sunday,Morning
12/27/2020,1:42:13 AM,53,Sunday,Morning
12/27/2020,1:42:13 AM,60,Sunday,Morning
12/27/2020,1:42:13 AM,70,Sunday,Morning
12/27/2020,1:42:13 AM,67,Sunday,Morning
12/27/2020,1:42:13 AM,77,Sunday,Morning
12/27/2020,1:42:13 AM,62,Sunday,Morning
12/27/2020,1:42:13 AM,52,Sunday,Morning
12/27/2020,1:42:13 AM,59,Sunday,Morning
12/27/2020,1:42:13 AM,64,Sunday,Morning
12/27/2020,1:42:13 AM,62,Sunday,Morning
12/27/2020,1:42:13 AM,70,Sunday,Morning
12/27/2020,1:42:13 AM,59,Sunday,Morning
12/27/2020,1:42:13 AM,59,Sunday,Morning
12/27/2020,1:42:13 AM,57,Sunday,Morning
12/27/2020,1:42:13 AM,58,Sunday,Morning
12/27/2020,1:42:13 AM,62,Sunday,Morning
12/27/2020,1:42:13 AM,61,Sunday,Morning
12/27/2020,1:42:13 AM,62,Sunday,Morning
12/27/2020,1:42:13 AM,65,Sunday,Morning
12/27/2020,1:42:13 AM,63,Sunday,Morning
12/27/2020,1:42:13 AM,62,Sunday,Morning
12/27/2020,1:42:13 AM,60,Sunday,Morning
12/27/2020,1:42:13 AM,74,Sunday,Morning
12/27/2020,1:42:13 AM,52,Sunday,Morning
12/27/2020,1:42:13 AM,56,Sunday,Morning
12/27/2020,1:42:13 AM,56,Sunday,Morning
12/27/2020,1:42:13 AM,53,Sunday,Morning
12/28/2020,9:51:34 AM,57,Monday,Morning
12/28/2020,9:51:34 AM,57,Monday,Morning
12/28/2020,9:51:34 AM,57,Monday,Morning
12/28/2020,9:51:34 AM,82,Monday,Morning
12/28/2020,9:51:34 AM,46,Monday,Morning
12/28/2020,9:51:34 AM,58,Monday,Morning
12/28/2020,7:07:12 PM,57,Monday,Evening
12/28/2020,7:07:12 PM,62,Monday,Evening
12/28/2020,7:07:12 PM,59,Monday,Evening
12/28/2020,7:07:12 PM,61,Monday,Evening
12/28/2020,7:07:12 PM,62,Monday,Evening
12/29/2020,8:57:12 PM,54,Tuesday,Evening
12/29/2020,8:57:12 PM,55,Tuesday,Evening
12/29/2020,8:57:12 PM,57,Tuesday,Evening
12/29/2020,8:57:12 PM,57,Tuesday,Evening
12/29/2020,8:57:12 PM,76,Tuesday,Evening
12/29/2020,8:57:12 PM,83,Tuesday,Evening
12/29/2020,8:57:12 PM,81,Tuesday,Evening
12/29/2020,8:57:12 PM,47,Tuesday,Evening
12/29/2020,8:57:12 PM,62,Tuesday,Evening
12/29/2020,8:57:12 PM,69,Tuesday,Evening
12/29/2020,8:57:12 PM,70,Tuesday,Evening
12/31/2020,2:06:26 AM,56,Thursday,Morning
12/31/2020,2:06:26 AM,57,Thursday,Morning
12/31/2020,2:06:26 AM,54,Thursday,Morning
12/31/2020,2:06:26 AM,54,Thursday,Morning
12/31/2020,2:06:26 AM,52,Thursday,Morning
12/31/2020,2:06:26 AM,50,Thursday,Morning
12/31/2020,2:06:26 AM,51,Thursday,Morning
12/31/2020,2:06:26 AM,64,Thursday,Morning
12/31/2020,2:06:26 AM,60,Thursday,Morning
12/31/2020,2:06:26 AM,56,Thursday,Morning
12/31/2020,2:06:26 AM,54,Thursday,Morning
12/31/2020,2:06:26 AM,64,Thursday,Morning
12/31/2020,2:06:26 AM,62,Thursday,Morning
12/31/2020,2:06:26 AM,61,Thursday,Morning
12/31/2020,2:06:26 AM,67,Thursday,Morning
12/31/2020,2:06:26 AM,68,Thursday,Morning
12/31/2020,2:06:26 AM,50,Thursday,Morning
12/31/2020,2:06:26 AM,64,Thursday,Morning
12/31/2020,2:06:26 AM,64,Thursday,Morning
12/31/2020,2:06:26 AM,61,Thursday,Morning
12/31/2020,2:06:26 AM,62,Thursday,Morning
12/31/2020,2:06:26 AM,65,Thursday,Morning
12/31/2020,2:06:26 AM,68,Thursday,Morning
12/31/2020,2:06:26 AM,66,Thursday,Morning
12/31/2020,2:06:26 AM,67,Thursday,Morning
12/31/2020,2:06:26 AM,66,Thursday,Morning
12/31/2020,2:06:26 AM,72,Thursday,Morning
12/31/2020,2:06:26 AM,70,Thursday,Morning
12/31/2020,2:06:26 AM,73,Thursday,Morning
12/31/2020,2:06:26 AM,71,Thursday,Morning
12/31/2020,2:06:26 AM,66,Thursday,Morning
12/31/2020,2:06:26 AM,65,Thursday,Morning
12/31/2020,2:06:26 AM,67,Thursday,Morning
12/31/2020,2:06:26 AM,62,Thursday,Morning
12/31/2020,2:06:26 AM,65,Thursday,Morning
12/31/2020,2:06:26 AM,70,Thursday,Morning
12/31/2020,2:06:26 AM,67,Thursday,Morning
12/31/2020,2:06:26 AM,70,Thursday,Morning
12/31/2020,2:06:26 AM,71,Thursday,Morning
12/31/2020,2:06:26 AM,51,Thursday,Morning
12/31/2020,2:06:26 AM,55,Thursday,Morning
12/31/2020,2:06:26 AM,55,Thursday,Morning
12/31/2020,2:06:26 AM,73,Thursday,Morning
12/31/2020,2:06:26 AM,57,Thursday,Morning
12/31/2020,2:06:26 AM,56,Thursday,Morning
12/31/2020,2:06:26 AM,56,Thursday,Morning
12/31/2020,2:06:26 AM,57,Thursday,Morning
12/31/2020,2:06:26 AM,70,Thursday,Morning
12/31/2020,2:06:26 AM,77,Thursday,Morning
12/31/2020,2:06:26 AM,64,Thursday,Morning
12/31/2020,2:06:26 AM,89,Thursday,Morning
12/31/2020,2:06:26 AM,87,Thursday,Morning
12/31/2020,2:06:26 AM,79,Thursday,Morning
12/31/2020,2:06:26 AM,67,Thursday,Morning
12/31/2020,2:06:26 AM,66,Thursday,Morning
12/31/2020,2:06:26 AM,83,Thursday,Morning
12/31/2020,2:06:26 AM,81,Thursday,Morning
12/31/2020,2:06:26 AM,75,Thursday,Morning
